@HD	VN:1.6
@SQ	SN:20	LN:63025520	M5:0dec9660ec1efaaf33281c0d5ea2560f	UR:file:/storage/zhenghoufengLab/chenxiang/reference/hg19_genome/hg19_chr20.fa
CONTIG	START	END	GC_CONTENT
20	23337647	23338024	0.476190
20	23338341	23338840	0.622000
20	23338841	23339014	0.729885
20	23342568	23343067	0.780000
20	23343068	23343124	0.578947
20	23343607	23344106	0.498000
20	23344107	23344204	0.571429
20	23344749	23345248	0.414000
20	23345249	23345748	0.472000
20	23345749	23346248	0.604000
20	23346249	23346634	0.647668
20	23347389	23347888	0.380000
20	23347889	23347984	0.468750
20	23349148	23349647	0.354000
20	23349648	23349816	0.372781
20	23349970	23350469	0.514000
20	23350470	23350552	0.518072
20	23350553	23351052	0.484000
20	23351053	23351552	0.406000
20	23351553	23352052	0.368000
20	23352053	23352552	0.358000
20	23352553	23353052	0.330000
20	23353053	23353552	0.512000
20	23353553	23353948	0.376263
20	23354905	23355404	0.424000
20	23355405	23355904	0.340000
20	23355905	23356404	0.402000
20	23356405	23356904	0.416000
20	23356905	23357404	0.386000
20	23357405	23357904	0.388000
20	23357905	23358373	0.349680
20	23359831	23360317	0.324435
20	23360318	23360817	0.322000
20	23360818	23360822	0.200000
20	23361599	23362098	0.358000
20	23362099	23362204	0.311321
20	23370332	23370756	0.390588
20	23370757	23371151	0.356962
20	23375308	23375705	0.444724
20	23375706	23376072	0.416894
20	23377458	23377957	0.400000
20	23377958	23378087	0.484615
20	23383379	23383878	0.374000
20	23383879	23383959	0.444444
20	23401691	23402190	0.722000
20	23402191	23402406	0.592593
20	23420071	23420570	0.506000
20	23420571	23420611	0.512195
20	23420612	23421111	0.500000
20	23421112	23421373	0.488550
20	23424320	23424819	0.532000
20	23424820	23424931	0.633929
20	23425157	23425656	0.500000
20	23425657	23425817	0.509317
20	23430798	23431297	0.378000
20	23431298	23431476	0.396648
20	23432202	23432701	0.538000
20	23432702	23432807	0.415094
20	23432970	23433469	0.500000
20	23433470	23433763	0.540816
20	23471503	23472002	0.556000
20	23472003	23472070	0.558824
20	23472071	23472570	0.542000
20	23472571	23472785	0.390698
20	23473344	23473843	0.466000
20	23473844	23473958	0.486957
20	23476217	23476716	0.420000
20	23476717	23476897	0.469613
20	23499532	23500031	0.592000
20	23500032	23500371	0.535294
20	23501133	23501632	0.500000
20	23501633	23501995	0.462810
20	23514584	23515083	0.372000
20	23515084	23515195	0.473214
20	23522060	23522559	0.408000
20	23522560	23522905	0.450867
20	23545119	23545618	0.488000
20	23545619	23545924	0.568627
20	23546360	23546859	0.538000
20	23546860	23546974	0.495652
20	23548597	23549096	0.464000
20	23549097	23549371	0.563636
20	23582796	23583295	0.516000
20	23583296	23583795	0.540000
20	23583796	23584295	0.568000
20	23584296	23584621	0.503067
20	23585996	23586495	0.446000
20	23586496	23586860	0.589041
20	23607092	23607591	0.448000
20	23607592	23608091	0.368000
20	23608092	23608591	0.288000
20	23608592	23609091	0.400000
20	23609092	23609591	0.522000
20	23609592	23610091	0.538000
20	23610092	23610352	0.482759
20	23614043	23614542	0.604000
20	23614543	23614886	0.581395
20	23615640	23616139	0.534000
20	23616140	23616254	0.565217
20	23618006	23618505	0.736000
20	23618506	23618842	0.706231
20	23666026	23666525	0.600000
20	23666526	23666864	0.557522
20	23667474	23667973	0.560000
20	23667974	23668088	0.539130
20	23669128	23669627	0.564000
20	23669628	23669912	0.635088
20	23727939	23728438	0.618000
20	23728439	23728786	0.554598
20	23729402	23729901	0.568000
20	23729902	23730016	0.513043
20	23731025	23731524	0.566000
20	23731525	23731824	0.633333
20	23804155	23804654	0.584000
20	23804655	23804990	0.556548
20	23805596	23806095	0.538000
20	23806096	23806210	0.530435
20	23806819	23807318	0.574000
20	23807319	23807616	0.600671
20	23856320	23856819	0.596000
20	23856820	23857158	0.522124
20	23857891	23858390	0.514000
20	23858391	23858505	0.521739
20	23859832	23860331	0.562000
20	23860332	23860635	0.618421
20	23965439	23965938	0.596000
20	23965939	23966151	0.615023
20	23966152	23966457	0.611111
20	23966458	23966661	0.661765
20	23966662	23966956	0.593220
20	23966957	23967347	0.639386
20	23967348	23967762	0.518072
20	23968995	23969494	0.594000
20	23969495	23969666	0.587209
20	24180152	24180651	0.472000
20	24180652	24180720	0.536232
20	24191734	24192233	0.488000
20	24192234	24192733	0.480000
20	24192734	24193233	0.422000
20	24193234	24193577	0.436047
20	24200008	24200507	0.404000
20	24200508	24200588	0.592593
20	24204089	24204588	0.400000
20	24204589	24205088	0.436000
20	24205089	24205474	0.326425
20	24449584	24450083	0.676000
20	24450084	24450415	0.789157
20	24450416	24450578	0.809816
20	24450579	24451078	0.666000
20	24451079	24451119	0.756098
20	24468148	24468647	0.504000
20	24468648	24469147	0.484000
20	24469148	24469537	0.541026
20	24523405	24523904	0.486000
20	24523905	24524404	0.560000
20	24524405	24524463	0.525424
20	24565241	24565740	0.580000
20	24565741	24565879	0.661871
20	24642832	24643331	0.530000
20	24643332	24643831	0.468000
20	24643832	24643954	0.479675
20	24645731	24646230	0.570000
20	24646231	24646730	0.532000
20	24646731	24647230	0.492000
20	24647231	24647503	0.520147
20	24929654	24930153	0.626000
20	24930154	24930461	0.636364
20	24937672	24938171	0.554000
20	24938172	24938345	0.609195
20	24939313	24939812	0.586000
20	24939813	24939930	0.627119
20	24940020	24940519	0.524000
20	24940520	24940814	0.535593
20	24943310	24943809	0.442000
20	24943810	24944309	0.500000
20	24944310	24944809	0.600000
20	24944810	24944908	0.666667
20	24949277	24949776	0.428000
20	24949777	24949940	0.487805
20	24949941	24950440	0.562000
20	24950441	24950546	0.622642
20	24950582	24951081	0.470000
20	24951082	24951257	0.284091
20	24951845	24952344	0.416000
20	24952345	24952462	0.550847
20	24954030	24954529	0.480000
20	24954530	24954623	0.478723
20	24959152	24959651	0.506000
20	24959652	24959768	0.350427
20	24964288	24964787	0.452000
20	24964788	24964905	0.389831
20	24972979	24973478	0.674000
20	24973479	24973637	0.698113
20	24986615	24987114	0.474000
20	24987115	24987614	0.540000
20	24987615	24988114	0.428000
20	24988115	24988614	0.580000
20	24988615	24988827	0.610329
20	24989655	24990154	0.494000
20	24990155	24990274	0.475000
20	24992986	24993373	0.554124
20	24993374	24993825	0.568584
20	24993921	24994420	0.576000
20	24994421	24994447	0.666667
20	24994448	24994947	0.608000
20	24994948	24994959	0.583333
20	24995523	24996022	0.548000
20	24996023	24996116	0.489362
20	25000395	25000894	0.546000
20	25000895	25001033	0.597122
20	25001774	25002273	0.580000
20	25002274	25002422	0.469799
20	25003325	25003824	0.616000
20	25003825	25003914	0.433333
20	25003915	25004414	0.514000
20	25004415	25004527	0.530973
20	25011144	25011643	0.556000
20	25011644	25011844	0.417910
20	25012754	25013253	0.578000
20	25013254	25013592	0.584071
20	25028470	25028969	0.520000
20	25028970	25029067	0.469388
20	25038154	25038653	0.724000
20	25038654	25039068	0.744578
20	25051270	25051769	0.356000
20	25051770	25052269	0.502000
20	25052270	25052769	0.500000
20	25052770	25052904	0.377778
20	25052921	25053420	0.440000
20	25053421	25053529	0.440367
20	25055821	25056320	0.410000
20	25056321	25056820	0.352000
20	25056821	25057320	0.464000
20	25057321	25057436	0.543103
20	25058070	25058569	0.582000
20	25058570	25058751	0.642857
20	25058928	25059427	0.358000
20	25059428	25059829	0.504975
20	25059830	25060329	0.476000
20	25060330	25060400	0.253521
20	25062058	25062557	0.738000
20	25062558	25063057	0.686000
20	25063058	25063265	0.596154
20	25121183	25121682	0.438000
20	25121683	25122182	0.536000
20	25122183	25122682	0.458000
20	25122683	25123182	0.496000
20	25123183	25123682	0.490000
20	25123683	25123717	0.514286
20	25123753	25124252	0.376000
20	25124253	25124399	0.272109
20	25124664	25125163	0.422000
20	25125164	25125309	0.479452
20	25128145	25128644	0.584000
20	25128645	25129144	0.660000
20	25129145	25129644	0.638000
20	25129645	25129676	0.687500
20	25165057	25165556	0.376000
20	25165557	25166056	0.420000
20	25166057	25166556	0.392000
20	25166557	25166986	0.483721
20	25166987	25167433	0.545861
20	25167434	25167865	0.465278
20	25168238	25168737	0.480000
20	25168738	25168833	0.364583
20	25170603	25171102	0.398000
20	25171103	25171188	0.383721
20	25176055	25176525	0.715499
20	25176526	25177025	0.682000
20	25177026	25177074	0.632653
20	25177075	25177574	0.566000
20	25177575	25177634	0.616667
20	25177635	25178112	0.525105
20	25186907	25187406	0.440000
20	25187407	25187468	0.629032
20	25187469	25187968	0.588000
20	25187969	25188283	0.590476
20	25190234	25190599	0.390710
20	25190600	25191079	0.470833
20	25193648	25194147	0.538000
20	25194148	25194292	0.372414
20	25195252	25195751	0.458000
20	25195752	25195828	0.441558
20	25196061	25196560	0.516000
20	25196561	25196597	0.648649
20	25197033	25197532	0.564000
20	25197533	25197622	0.388889
20	25197887	25198386	0.562000
20	25198387	25198467	0.518519
20	25198935	25199434	0.620000
20	25199435	25199500	0.590909
20	25201617	25202116	0.588000
20	25202117	25202219	0.592233
20	25203223	25203722	0.630000
20	25203723	25203864	0.507042
20	25204486	25204985	0.646000
20	25204986	25205043	0.448276
20	25205547	25206043	0.621730
20	25206044	25206543	0.586000
20	25206544	25207043	0.592000
20	25207044	25207543	0.598000
20	25207544	25208043	0.566000
20	25208044	25208543	0.492000
20	25208544	25208961	0.311005
20	25228470	25228969	0.722000
20	25228970	25229307	0.786982
20	25239622	25240121	0.530000
20	25240122	25240224	0.533981
20	25249514	25250013	0.434000
20	25250014	25250093	0.437500
20	25251768	25252267	0.534000
20	25252268	25252372	0.628571
20	25254977	25255476	0.576000
20	25255477	25255609	0.571429
20	25257031	25257530	0.666000
20	25257531	25257636	0.669811
20	25257637	25258136	0.606000
20	25258137	25258212	0.578947
20	25258704	25259203	0.620000
20	25259204	25259348	0.600000
20	25259442	25259941	0.638000
20	25259942	25260035	0.617021
20	25260651	25261150	0.594000
20	25261151	25261298	0.567568
20	25261334	25261833	0.634000
20	25261834	25261998	0.606061
20	25262418	25262917	0.584000
20	25262918	25263033	0.646552
20	25263561	25264060	0.634000
20	25264061	25264163	0.611650
20	25264489	25264988	0.604000
20	25264989	25265137	0.523490
20	25268810	25269309	0.624000
20	25269310	25269369	0.700000
20	25270866	25271365	0.584000
20	25271366	25271508	0.664336
20	25272791	25273290	0.672000
20	25273291	25273499	0.665072
20	25274543	25275042	0.594000
20	25275043	25275153	0.621622
20	25275154	25275653	0.550000
20	25275654	25275916	0.479087
20	25275989	25276488	0.570000
20	25276489	25276556	0.500000
20	25276755	25277254	0.562000
20	25277255	25277754	0.586000
20	25277755	25278254	0.544000
20	25278255	25278754	0.578000
20	25278755	25278898	0.562500
20	25280599	25281098	0.564000
20	25281099	25281598	0.620000
20	25281599	25281770	0.552326
20	25282604	25283103	0.568000
20	25283104	25283232	0.635659
20	25283935	25284434	0.582000
20	25284435	25284514	0.387500
20	25287218	25287717	0.444000
20	25287718	25287801	0.630952
20	25288351	25288850	0.436000
20	25288851	25288886	0.500000
20	25288887	25289380	0.587045
20	25289831	25290330	0.600000
20	25290331	25290461	0.671756
20	25295310	25295809	0.504000
20	25295810	25295856	0.638298
20	25297433	25297932	0.566000
20	25297933	25297964	0.437500
20	25300584	25301083	0.566000
20	25301084	25301204	0.553719
20	25303710	25304209	0.432000
20	25304210	25304316	0.570093
20	25319612	25320111	0.388000
20	25320112	25320237	0.357143
20	25370898	25371397	0.786000
20	25371398	25371721	0.753086
20	25388058	25388557	0.620000
20	25388558	25388781	0.526786
20	25394175	25394674	0.422000
20	25394675	25394740	0.545455
20	25397489	25397988	0.338000
20	25397989	25398088	0.280000
20	25398490	25398989	0.422000
20	25398990	25399081	0.304348
20	25400069	25400568	0.410000
20	25400569	25400691	0.373984
20	25405596	25406095	0.320000
20	25406096	25406213	0.313559
20	25422087	25422586	0.336000
20	25422587	25422662	0.250000
20	25426308	25426807	0.426000
20	25426808	25427307	0.392000
20	25427308	25427807	0.400000
20	25427808	25428307	0.390000
20	25428308	25428807	0.484000
20	25428808	25429307	0.332000
20	25429308	25429449	0.394366
20	25433082	25433581	0.378000
20	25433582	25434081	0.486000
20	25434082	25434528	0.545861
20	25436058	25436557	0.496000
20	25436558	25436672	0.478261
20	25438768	25439267	0.624000
20	25439268	25439415	0.527027
20	25441907	25442406	0.510000
20	25442407	25442521	0.643478
20	25442768	25443267	0.488000
20	25443268	25443427	0.512500
20	25447774	25448273	0.492000
20	25448274	25448344	0.450704
20	25450376	25450875	0.554000
20	25450876	25450981	0.481132
20	25456428	25456927	0.574000
20	25456928	25457427	0.696000
20	25457428	25457927	0.656000
20	25457928	25457975	0.562500
20	25459308	25459807	0.556000
20	25459808	25460092	0.568421
20	25460546	25461045	0.524000
20	25461046	25461153	0.453704
20	25462353	25462852	0.646000
20	25462853	25462986	0.358209
20	25469629	25470128	0.596000
20	25470129	25470210	0.548780
20	25470260	25470759	0.590000
20	25470760	25470871	0.651786
20	25471736	25472235	0.646000
20	25472236	25472411	0.642045
20	25477048	25477547	0.620000
20	25477548	25477689	0.492958
20	25478595	25479094	0.630000
20	25479095	25479232	0.637681
20	25481225	25481724	0.524000
20	25481725	25481896	0.598837
20	25484337	25484836	0.532000
20	25484837	25484990	0.500000
20	25485273	25485772	0.574000
20	25485773	25485964	0.500000
20	25491059	25491558	0.560000
20	25491559	25491626	0.691176
20	25493219	25493718	0.550000
20	25493719	25493892	0.511494
20	25498138	25498637	0.366000
20	25498638	25498735	0.295918
20	25506793	25507292	0.468000
20	25507293	25507484	0.588542
20	25565840	25566339	0.758000
20	25566340	25566417	0.692308
20	25593320	25593819	0.352000
20	25593820	25594319	0.388000
20	25594320	25594819	0.386000
20	25594820	25595319	0.338000
20	25595320	25595819	0.484000
20	25595820	25596319	0.312000
20	25596320	25596819	0.398000
20	25596820	25597319	0.408000
20	25597320	25597467	0.398649
20	25604244	25604665	0.706161
20	25604666	25604815	0.640000
20	25604816	25605312	0.645875
20	25612543	25613042	0.478000
20	25613043	25613174	0.462121
20	25614434	25614933	0.476000
20	25614934	25615056	0.398374
20	25615114	25615613	0.436000
20	25615614	25615713	0.350000
20	25625916	25626415	0.448000
20	25626416	25626534	0.310924
20	25650496	25650995	0.494000
20	25650996	25651230	0.336170
20	25653580	25654079	0.426000
20	25654080	25654579	0.458000
20	25654580	25655079	0.446000
20	25655080	25655579	0.470000
20	25655580	25656079	0.472000
20	25656080	25656579	0.474000
20	25656580	25657079	0.478000
20	25657080	25657579	0.478000
20	25657580	25658079	0.372000
20	25658080	25658579	0.424000
20	25658580	25658958	0.332454
20	25665952	25666451	0.582000
20	25666452	25666464	0.692308
20	25666465	25666892	0.535047
20	25666893	25667392	0.560000
20	25667393	25667825	0.399538
20	25677144	25677643	0.718000
20	25677644	25677739	0.614583
20	25731593	25732092	0.576000
20	25732093	25732224	0.515152
20	25732946	25733445	0.334000
20	25733446	25733945	0.348000
20	25733946	25734445	0.430000
20	25734446	25734945	0.324000
20	25734946	25735445	0.314000
20	25735446	25735945	0.306000
20	25735946	25736445	0.268000
20	25736446	25736936	0.380855
20	25743838	25744337	0.378000
20	25744338	25744590	0.569170
20	25745279	25745778	0.538000
20	25745779	25745887	0.559633
20	25749983	25750482	0.432000
20	25750483	25750982	0.500000
20	25750983	25751482	0.556000
20	25751483	25751982	0.578000
20	25751983	25752482	0.566000
20	25752483	25752982	0.542000
20	25752983	25753482	0.562000
20	25753483	25753982	0.552000
20	25753983	25754482	0.434000
20	25754483	25754982	0.324000
20	25754983	25755045	0.682540
20	25755495	25755994	0.604000
20	25755995	25756198	0.338235
20	25767130	25767629	0.538000
20	25767630	25767874	0.481633
20	25776430	25776929	0.582000
20	25776930	25776994	0.692308
20	25781205	25781704	0.418000
20	25781705	25782177	0.336152
20	25825052	25825551	0.458000
20	25825552	25826051	0.510000
20	25826052	25826551	0.542000
20	25826552	25827051	0.466000
20	25827052	25827551	0.480000
20	25827552	25828051	0.488000
20	25828052	25828551	0.472000
20	25828552	25829051	0.526000
20	25829052	25829551	0.552000
20	25829552	25829834	0.494700
20	25831622	25832121	0.472000
20	25832122	25832198	0.467532
20	25832483	25832982	0.484000
20	25832983	25833482	0.370000
20	25833483	25833982	0.534000
20	25833983	25834482	0.596000
20	25834483	25834907	0.621176
20	25936197	25936613	0.410072
20	25936614	25937096	0.409938
20	25943447	25943946	0.342000
20	25943947	25944082	0.360294
20	25945388	25945887	0.404000
20	25945888	25946387	0.420000
20	25946388	25946887	0.346000
20	25946888	25947387	0.340000
20	25947388	25947887	0.338000
20	25947888	25948387	0.344000
20	25948388	25948887	0.318000
20	25948888	25949387	0.448000
20	25949388	25949887	0.330000
20	25949888	25950174	0.351916
20	25990184	25990683	0.588000
20	25990684	25990775	0.630435
20	25999217	25999629	0.363196
20	25999630	26000088	0.446623
20	26000214	26000713	0.490000
20	26000714	26000810	0.422680
20	26001021	26001520	0.412000
20	26001521	26002020	0.524000
20	26002021	26002520	0.472000
20	26002521	26003020	0.424000
20	26003021	26003520	0.412000
20	26003521	26004020	0.352000
20	26004021	26004153	0.473684
20	26034999	26035498	0.340000
20	26035499	26035971	0.418605
20	26049302	26049801	0.510000
20	26049802	26050090	0.560554
20	26054155	26054654	0.438000
20	26054655	26054755	0.435644
20	26061549	26062048	0.482000
20	26062049	26062276	0.684211
20	26063279	26063778	0.420000
20	26063779	26064278	0.550000
20	26064279	26064778	0.560000
